88,89394018		Столбец1						
89,82226103							Карман	Частота
122,8878443								
87,22866712								
115,0782074								
123,1180416								
93,76788609								
89,63494159								
98,2735512								
87,05598603								
129,1078507								
106,4240047								
131,7065213								
114,5822523								
87,30817695								
67,85953837								
78,38248086								
89,37832928								
81,71336868								
102,1757497								
92,33854088								
115,0598653								
85,59945906								
80,12264927								
128,374563								
115,523993								
102,0858864								
99,997748								
120,4731498								
112,6140227								
104,6527881								
98,04772745								
84,22210121								
120,7131982								
77,13558269								
107,3506197								
64,73671865								
96,66335728								
112,9456757								
125,9095734								
115,827599								
97,89519309								
116,9109645								
125,6151411								
122,3451727								
120,9687791								
77,20724596								
113,3225591								
112,7290912								
98,96765588								
93,89244458								
118,6771489								
82,46198929								
111,7240572								
78,24560239								
96,67343628								
80,22764058								
78,06999394								
107,5595933								
79,07461578								
83,85086765								
101,966325								
118,374484								
94,80200595								
119,6249312								
97,97805378								
86,32924886								
104,9861469								
120,8358363								
95,20243535								
89,28723352								
93,46994025								
118,734648								
94,29751745								
103,3158669								
89,55487053								
90,18244122								
109,601184								
103,8132245								
110,7061981								
106,3337518								
89,14851565								
91,88666417								
109,275061								
110,450805								
91,36728928								
119,163552								
85,10663466								
94,18559955								
95,75756074								
93,28504638								
117,3127574								
81,74552129								
91,63299314								
93,25070609								
84,33202645								
131,7990335								
112,9401405								
112,7530481								
122,2297597								
86,86199034								
113,4089825								
105,4971116								
94,51681427								
93,90261277								
102,1489372								
112,54688								
124,6465857								
134,5826555								
137,1717317								
105,1360222								
96,8730183								
86,41767036								
85,12922462								
108,2447416								
80,68685592								
89,6437326								
66,99544765								
101,3707766								
67,73402427								
114,6731281								
84,00577704								
94,60216498								
93,75895705								
106,880164								
95,48145436								
91,94926072								
91,21383898								
113,1418847								
102,7222044								
89,36487199								
102,5851128								
69,89375438								
106,4552406								
117,6080965								
111,0087751								
111,4569399								
87,29260583								
100,6729823								
106,4759503								
123,9947036								
82,50745433								
72,03404575								
94,82004684								
91,41536355								
111,558839								
106,6074445								
88,49653485								
58,13869861								
115,8159644								
91,74958504								
90,25856493								
76,63825861								
111,3752228								
85,76973685								
82,43811835								
121,4920116								
126,6810759								
124,9809404								
101,5403446								
102,6837047								
105,0061812								
89,74900398								
95,58069796								
89,82295981								
82,81196475								
131,6590432								
114,8518348								
124,1379984								
88,19414475								
124,5537591								
96,20164628								
105,3250296								
81,09811161								
110,8173637								
125,8655423								
93,26573121								
94,22386033								
72,9567149								
118,6680383								
114,6414232								
95,1103439								
77,24941057								
91,27051238								
75,08687372								
107,8667729								
80,39696001								
118,359545								
107,3425894								
89,50710419								
121,9605269								
77,90485502								
102,4621258								
117,430083								
81,56772252								
84,57544537								
99,50683461								
102,6831652								
104,2998171								
98,08389255								
110,1173915								
89,08811752								
92,37665938								
120,0651413								
114,4691201								
74,71999055								
75,62988951								
97,52342341								
109,1071442								
104,3028347								
95,75504713								
80,60763441								
86,09231187								
118,4705975								
92,64927152								
110,0354044								
85,78245619								
114,5887597								
106,1304197								
106,6517852								
75,81005943								
109,7787834								
110,974893								
96,22003789								
128,7423583								
85,65592861								
77,64737229								
82,04120802								
122,3090522								
126,7978441								
94,22886644								
92,0883068								
89,39124939								
102,5738427								
115,144384								
123,8045277								
91,6926042								
118,0711782								
127,1545941								
89,79329077								
87,62244334								
94,10303356								
86,41149691								
97,78402723								
87,65643039								
113,8415066								
103,658518								
116,7558786								
80,34990176								
97,70342932								
107,0127728								
104,2127261								
108,5486735								
82,037361								
86,42888523								
79,29978417								
87,78357771								
105,0723082								
113,9196664								
92,04952354								
109,2172002								
97,86216026								
106,9725765								
105,4603403								
88,50101372								
87,51533412								
105,9073419								
76,76169176								
99,7831487								
80,42957223								
64,94445803								
105,1973168								
91,24848134								
98,61883291								
72,36607074								
121,861243								
103,8574896								
108,0373908								
118,5714014								
87,64599407								
147,4535249								
111,019084								
104,401054								
101,2650362								
117,2876478								
114,7584303								
105,9721423								
104,5882382								
79,47194095								
87,28219953								
95,32198311								
118,9624881								
